SCHOOL_YEAR,AGENCY_TYPE,CESA,COUNTY_CODE,COUNTY,CITY,DISTRICT_CODE,SCHOOL_CODE,GRADE_GROUP,CHOICE_IND,DISTRICT_NAME,SCHOOL_NAME,LOW_GRADE,HIGH_GRADE,GRADE_LEVEL,GRADE_LEVEL_DESC,GROUP_BY,GROUP_BY_VALUE,STUDENT_COUNT
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,5,5,All Students,All Students,15
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,6,6,All Students,All Students,19
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,7,7,All Students,All Students,13
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,8,8,All Students,All Students,16
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,9,9,All Students,All Students,0
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,10,10,All Students,All Students,0
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,11,11,All Students,All Students,0
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,12,12,All Students,All Students,0
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,K4,4-year-old Kindergarten,All Students,All Students,21
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,KG,5-year-old Kindergarten,All Students,All Students,24
2021-22,School District,4,41,Monroe,,5460,,[All],,Sparta Area,[Districtwide],,,PK,Pre-kindergarten,All Students,All Students,17
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,1,1,All Students,All Students,13
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,2,2,All Students,All Students,1
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,3,3,All Students,All Students,10
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,4,4,All Students,All Students,15
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,5,5,All Students,All Students,4
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,6,6,All Students,All Students,8
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,7,7,All Students,All Students,1
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,8,8,All Students,All Students,8
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,9,9,All Students,All Students,0
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,10,10,All Students,All Students,0
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,11,11,All Students,All Students,0
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,12,12,All Students,All Students,0
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,K4,4-year-old Kindergarten,All Students,All Students,15
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,KG,5-year-old Kindergarten,All Students,All Students,9
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,PK,Pre-kindergarten,All Students,All Students,13
2021-22,Private school,4,41,Monroe,Sparta,5460,4650,Elementary School,Yes,Sparta Area,Saint John's Evangelical Lutheran School,K4,8,All Grades,All Grades,All Students,All Students,97
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,All Grades,All Grades,All Students,All Students,118
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,1,1,All Students,All Students,14
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,2,2,All Students,All Students,11
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,3,3,All Students,All Students,14
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,4,4,All Students,All Students,12
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,5,5,All Students,All Students,11
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,6,6,All Students,All Students,11
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,7,7,All Students,All Students,12
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,8,8,All Students,All Students,8
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,9,9,All Students,All Students,0
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,10,10,All Students,All Students,0
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,11,11,All Students,All Students,0
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,12,12,All Students,All Students,0
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,K4,4-year-old Kindergarten,All Students,All Students,6
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,KG,5-year-old Kindergarten,All Students,All Students,15
2021-22,Private school,4,41,Monroe,Sparta,5460,7000,Elementary School,Yes,Sparta Area,Saint Patrick School,PK,8,PK,Pre-kindergarten,All Students,All Students,4
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,1,1,All Students,All Students,14
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,2,2,All Students,All Students,11
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,3,3,All Students,All Students,11
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,4,4,All Students,All Students,14
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,5,5,All Students,All Students,15
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,6,6,All Students,All Students,11
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,7,7,All Students,All Students,12
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,8,8,All Students,All Students,13
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,9,9,All Students,All Students,0
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,10,10,All Students,All Students,0
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,11,11,All Students,All Students,0
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,12,12,All Students,All Students,0
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,K4,4-year-old Kindergarten,All Students,All Students,13
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,KG,5-year-old Kindergarten,All Students,All Students,12
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,PK,Pre-kindergarten,All Students,All Students,6
2021-22,School District,11,65,Washburn,,5474,,[All],,Spooner Area,[Districtwide],,,All Grades,All Grades,All Students,All Students,132
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,All Grades,All Grades,All Students,All Students,132
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,1,1,All Students,All Students,14
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,2,2,All Students,All Students,11
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,3,3,All Students,All Students,11
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,4,4,All Students,All Students,14
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,5,5,All Students,All Students,15
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,6,6,All Students,All Students,11
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,7,7,All Students,All Students,12
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,8,8,All Students,All Students,13
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,9,9,All Students,All Students,0
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,10,10,All Students,All Students,0
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,11,11,All Students,All Students,0
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,12,12,All Students,All Students,0
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,K4,4-year-old Kindergarten,All Students,All Students,13
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,KG,5-year-old Kindergarten,All Students,All Students,12
2021-22,Private school,11,65,Washburn,Spooner,5474,3760,Elementary School,Yes,Spooner Area,Saint Francis de Sales Grade School,K4,8,PK,Pre-kindergarten,All Students,All Students,6
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,1,1,All Students,All Students,11
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,2,2,All Students,All Students,7
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,3,3,All Students,All Students,8
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,4,4,All Students,All Students,5
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,5,5,All Students,All Students,5
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,6,6,All Students,All Students,4
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,7,7,All Students,All Students,3
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,8,8,All Students,All Students,0
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,9,9,All Students,All Students,0
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,10,10,All Students,All Students,0
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,11,11,All Students,All Students,0
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,12,12,All Students,All Students,0
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,K4,4-year-old Kindergarten,All Students,All Students,5
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,KG,5-year-old Kindergarten,All Students,All Students,7
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,PK,Pre-kindergarten,All Students,All Students,0
2021-22,School District,10,9,Chippewa,,5593,,[All],,Stanley-Boyd Area,[Districtwide],,,All Grades,All Grades,All Students,All Students,55
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,All Grades,All Grades,All Students,All Students,17
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,1,1,All Students,All Students,3
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,2,2,All Students,All Students,2
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,3,3,All Students,All Students,2
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,4,4,All Students,All Students,2
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,5,5,All Students,All Students,3
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,6,6,All Students,All Students,2
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,7,7,All Students,All Students,3
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,8,8,All Students,All Students,0
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,9,9,All Students,All Students,0
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,10,10,All Students,All Students,0
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,11,11,All Students,All Students,0
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,12,12,All Students,All Students,0
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,K4,4-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,KG,5-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,10,9,Chippewa,Stanley,5593,1116,Combined Elementary/Secondary School,No,Stanley-Boyd Area,Eternity Learning Center,K4,12,PK,Pre-kindergarten,All Students,All Students,0
2021-22,Private school,10,9,Chippewa,Boyd,5593,5020,Elementary School,Yes,Stanley-Boyd Area,Saint Joseph Catholic School,K4,7,1,1,All Students,All Students,8
2021-22,Private school,10,9,Chippewa,Boyd,5593,5020,Elementary School,Yes,Stanley-Boyd Area,Saint Joseph Catholic School,K4,7,2,2,All Students,All Students,5
2021-22,Private school,10,9,Chippewa,Boyd,5593,5020,Elementary School,Yes,Stanley-Boyd Area,Saint Joseph Catholic School,K4,7,3,3,All Students,All Students,6
2021-22,Private school,10,9,Chippewa,Boyd,5593,5020,Elementary School,Yes,Stanley-Boyd Area,Saint Joseph Catholic School,K4,7,4,4,All Students,All Students,3
